id,answer
VAT-INTL-055,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §2; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §1; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §2 Z3; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §6.
VAT-INTL-056,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62017CJ0597 Belgisch Syndicaat van Chiropraxie u. a. VORAB; 62004CJ0394 Diagnostiko und Therapeftiko Kentro VORAB; 61993CJ0451 Delavant / Allgemeine Ortskrankenkasse Saarland VORAB; 61979CJ0110 Coonan / Insurance Officer VORAB; 61999CJ0472 Clean Car Autoservice VORAB.
VAT-INTL-057,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62010CJ0499 Vlaamse Oliemaatschappij VORAB; 62014CJ0108 Larentia und Minerva VORAB; 62010CJ0504 Tanoarch VORAB.
VAT-INTL-058,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61986CJ0080 Kolpinghuis Nijmegen VORAB; 62012CJ0599 Jetair und BTWE Travel4you VORAB; 61981CJ0015 Gaston Schul VORAB; 62003CJ0291 MyTravel VORAB; 61996CJ0116 Reisebüro Binder VORAB.
VAT-INTL-059,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62009CJ0103 Weald Leasing VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 61995CJ0190 ARO Lease VORAB; 62005CJ0251 Talacre Beach Caravan Sales VORAB; 61999CJ0326 Stichting Goed Wonen VORAB.
VAT-INTL-060,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; 62009CJ0103 Weald Leasing VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; EStG 1988 §28 Abs1 Z1; EStG 1988 §28 Abs1 Z2.
VAT-INTL-061,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62009CJ0103 Weald Leasing VORAB; 61995CJ0190 ARO Lease VORAB; 61996CJ0308 Madgett and Baldwin VORAB.
VAT-INTL-062,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61999CJ0326 Stichting Goed Wonen VORAB; EStG 1988 §28; EStG 1988 §28 Abs1 Z1; EStG 1988 §28 Abs1 Z2; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB.
VAT-INTL-063,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62006CJ0337 Bayerischer Rundfunk VORAB; 62015CJ0011 Cesky rozhlas VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62005CJ0114 Gillan Beach VORAB.
VAT-INTL-064,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62002CJ0463 Kommission / Schweden; 62001CJ0495 Kommission / Finnland; 62008CJ0242 Swiss Re Germany Holding VORAB; 62002CJ0144 Kommission / Deutschland; 62011CJ0189 Kommission / Spanien.
VAT-INTL-065,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61986CJ0080 Kolpinghuis Nijmegen VORAB; 62003CC0291 MyTravel Schlussantrag; 62003CJ0291 MyTravel VORAB; 62014CJ0250 Air France - KLM VORAB; 32006L0112 Mehrwertsteuersystem-RL Anh3 Z15.
VAT-INTL-066,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: SchischulG Slbg 1989; SchischulG Krnt 1997 §1; SchischulG Krnt 1997 §15; SchischulG Krnt 1997 §11; SchischulG Krnt 1997 §8.
VAT-INTL-067,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62009CJ0103 Weald Leasing VORAB; 61995CJ0190 ARO Lease VORAB; 62003CJ0498 Kingscrest Associates und Montecello VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62005CJ0050 Nikula VORAB.
VAT-INTL-068,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62003CJ0498 Kingscrest Associates und Montecello VORAB; 62005CJ0050 Nikula VORAB; 62005CJ0445 Haderer VORAB; 62005CJ0002 Herbosch Kiere VORAB.
VAT-INTL-069,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61986CJ0080 Kolpinghuis Nijmegen VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62003CJ0291 MyTravel VORAB; 62005CJ0050 Nikula VORAB.
VAT-INTL-070,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62013CJ0590 Idexx Laboratories Italia VORAB; 62017CJ0416 Kommission / Frankreich; 62011CJ0189 Kommission / Spanien; 62015CJ0432 Bastova VORAB; 62017CJ0414 AREX CZ VORAB.
VAT-INTL-071,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: TourismusG Tir 1979 idF 1991/016; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61981CJ0015 Gaston Schul VORAB; 62004CJ0246 Turn-Sportunion Waldburg VORAB; 61986CJ0080 Kolpinghuis Nijmegen VORAB.
VAT-INTL-072,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61996CJ0116 Reisebüro Binder VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62005CJ0114 Gillan Beach VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB.
VAT-INTL-073,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0558 Khachab VORAB; 62019CJ0581 Frenetikexito VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62010CJ0383 Kommission / Belgien; 62002CJ0463 Kommission / Schweden.
VAT-INTL-074,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62005CJ0002 Herbosch Kiere VORAB; 62002CJ0463 Kommission / Schweden; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62005CJ0050 Nikula VORAB; 61998CJ0338 Kommission / Niederlande.
VAT-INTL-075,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62006CJ0337 Bayerischer Rundfunk VORAB; 62002CJ0463 Kommission / Schweden; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62010CJ0383 Kommission / Belgien; 62014CJ0607 Bookit VORAB.
VAT-INTL-076,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61996CJ0116 Reisebüro Binder VORAB; 62009CJ0103 Weald Leasing VORAB; 61986CJ0080 Kolpinghuis Nijmegen VORAB; 62001CJ0185 Auto Lease Holland VORAB; 61995CJ0190 ARO Lease VORAB.
VAT-INTL-077,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61996CJ0116 Reisebüro Binder VORAB; 61999CJ0150 Stockholm Lindöpark VORAB; 61986CJ0080 Kolpinghuis Nijmegen VORAB; 62014CJ0250 Air France - KLM VORAB; 61994CJ0231 Faaborg-Gelting Linien A/S VORAB.
VAT-INTL-078,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 61996CJ0116 Reisebüro Binder VORAB; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; 62009CJ0103 Weald Leasing VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 61995CJ0190 ARO Lease VORAB.
VAT-INTL-079,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62004CJ0246 Turn-Sportunion Waldburg VORAB; 61975CJ0008 Foot-Ball Club d'Andlau VORAB; 62006CJ0337 Bayerischer Rundfunk VORAB; 62011CJ0377 International Bingo Technology VORAB; 62002CJ0090 Bockemühl VORAB.
VAT-INTL-080,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62002CJ0463 Kommission / Schweden; 62008CJ0242 Swiss Re Germany Holding VORAB; 62002CJ0144 Kommission / Deutschland; 62006CJ0337 Bayerischer Rundfunk VORAB; 62023CJ0794 Finanzamt Österreich VORAB.
VAT-INTL-081,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62018CJ0075 Vodafone Magyarorszag VORAB; 62023CJ0602 Finanzamt für Großbetriebe VORAB; 62017CJ0416 Kommission / Frankreich; 62023CJ0794 Finanzamt Österreich VORAB; 62004CJ0245 EMAG Handel Eder VORAB.
VAT-INTL-082,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 62014CJ0607 Bookit VORAB; 62023CJ0602 Finanzamt für Großbetriebe VORAB; 62003CJ0412 Hotel Scandic Gasabäck VORAB; 62023CJ0794 Finanzamt Österreich VORAB; 62011CJ0189 Kommission / Spanien.
ESTG27-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §5; EStG-D 1934 §12; EStG 1988 §5 Abs1; EStG 1988 §4; EStG 1988 §4 Abs12.
ESTG27-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1972 §38; EStG 1953 idF 1965/202; EStG 1988 §23 Z1; WFG 1968 §2 Abs1 Z9; EStG 1988 §23 Z2.
ESTG27-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs1 Z4; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs1 Z7.
ESTG27-004,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §2 Abs2 idF 1989/660; EStG 1972 §4; EStG 1988 §2 Abs4 idF 1993/818; EStG 1988 §2 Abs1; EStG 1988 §2.
ESTG27-005,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31988L0361 Kapitalverkehrs-RL Art1; 31988L0361 Kapitalverkehrs-RL Anh1; InvFG 1993; SpaltG 1996 §15 Abs1; UmgrStG 1991.
ESTG27-006,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: Kapitalabfluss-MeldeG 2015 §6; AbgÄG 02te 2014; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; EStG 1988 Forschungsfreibeträge 2002; EStG 1988 §93 idF 2012/I/112.
ESTG27-007,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs1 Z1 litb; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs5 Z7.
ESTG27-008,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs1 Z1 litd idF 2009/I/052; EStG 1988 §27 Abs3 idF 2010/I/0111; EStG 1988 §27 Abs2 idF 2010/I/0111; EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs2 idF 2010/I/111.
ESTG27-009,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3; UmgrStG 1991 §27; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs1 Z7; EStG 1988 §27 Abs1 Z1.
ESTG27-010,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs1 Z1 litb.
ESTG27-011,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: GewStG; BAO §24 Abs1 litb; BAO §24 Abs1 litd; EStG 1988 §4 Abs12 Z1; EStG 1988 §4 Abs12.
ESTG27-012,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31988L0361 Kapitalverkehrs-RL Art1; 31988L0361 Kapitalverkehrs-RL Anh1; 31990L0435 Mutter/Tochter-RL Art2; 31990L0435 Mutter/Tochter-RL; 32008L0007 Kapital Ansammlungs-RL indirekte Steuern Art5 Abs1 lita.
ESTG27-013,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs1 Z4; EStG 1988 §27 Abs6 Z1.
ESTG27-014,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG-D 1934 §12; EStG 1988 §4 Abs2 lita Z3; EStG 1988 §4 Abs3a Z3 lita; EStG 1988 §4 Abs7 idF 1996/201; EStG 1988 §4 Abs12 Z3.
ESTG27-017,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs2.
ESTG27-018,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs1 Z4; EStG 1988 §27 Abs3.
ESTG27-019,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DBAbk Türkei 2009; DBAbk Dänemark 2008 Art18 Abs3; DBAbk Türkei 2009 §22; DBAbk Türkei 2009 §22 Abs1 litd; DBAbk Deutschland 2002.
ESTG27-020,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §23 Z1; EStG 1988 §23 Z2; EStG 1988 §23 Z3; EStG 1988 §23; EStG 1988 §24 Abs1 Z1.
ESTG27-021,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs1 Z4; EStG 1988 §27 Abs5 Z8.
ESTG27-022,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UmgrStG 1991 §27; EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8.
ESTG27-023,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern; 32008L0007 Kapital Ansammlungs-RL indirekte Steuern Art5 Abs1 lita; 31988L0361 Kapitalverkehrs-RL Art1; 32008L0007 Kapital Ansammlungs-RL indirekte Steuern Art5 Abs1 litc.
ESTG27-024,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs6 Z2.
ESTG27-025,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs4.
ESTG27-026,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs1 Z4.
ESTG27-027,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UmgrStG 1991; UmgrStG 1991 Art1; UmgrStG 1991 §35; UmgrStG 1991 §12; UmgrStG 1991 Art4.
ESTG27-028,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs1 Z1 litd idF 2009/I/052; EStG 1988 §27 Abs5 Z7.
ESTG27-029,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8 litb; EStG 1988 §27 Abs1 Z4.
ESTG27-030,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UmgrStG 1991; UmgrStG 1991 §35; EStG-D 1934 §12; UmgrStG 1991 §12; UmgrStG 1991 Art1.
ESTG27-031,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs2; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs1.
ESTG27-032,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs4 idF 2010/I/111; EStG 1988 §27 idF 2010/I/111; EStG 1988 §27 Abs2 idF 2010/I/111; EStG 1988 §27 Abs3 idF 2010/I/0111.
ESTG27-033,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: UmgrStG 1991; UmgrStG 1991 §15; BAO §24 Abs1 litd; EStG 1988 §27; UmgrStG 1991 §23.
ESTG27-034,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3 idF 2010/I/0111; EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs1 Z1 litd idF 2009/I/052; EStG 1988 §27 Abs2 idF 2010/I/0111; EStG 1988 §27 Abs2 idF 2010/I/111.
ESTG27-035,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs1 Z4; EStG 1988 §27 Abs3.
ESTG27-036,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs5 Z8; EStG 1988 §27 Abs5 Z7; EStG 1988 §27 Abs3; EStG 1988 §27 Abs1 Z7.
ESTG27-037,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BWG 1993 §23 Abs6; BWG 1993 §38 Abs5; BWG 1993 §32 Abs8; BWG 1993 §1 Abs1; 31969L0335 Kapital Ansammlungs-RL indirekte Steuern Art4.
ESTG27-038,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3; EStG 1988 §27 Abs5 Z3; EStG 1988 §27 Abs4; EStG 1988 §27 Abs2; EStG 1988 §27 Abs5 Z7.
ESTG27-039,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §27 Abs3 idF 2010/I/111; EStG 1988 §27 Abs2 idF 2010/I/111; EStG 1988 §27 Abs4 idF 2010/I/111; EStG 1988 §27 idF 2010/I/111; EStG 1988 §27 Abs3 idF 2010/I/0111.
ESTG27-040,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: BudgetbegleitG 2009; BudgetbegleitG 2007; BudgetbegleitG 2001; BudgetbegleitG 2003; BudgetbegleitG 01te 1997.
EMP-001,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs2; EStG 1988 §20 Abs2 Z1; EStG 1988 §20 Abs1 Z5 lite; EStG 1988 §20 Abs1; EStG 1953 §20 Abs1 Z4.
EMP-002,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001; DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001 §5; DurchschnittssatzV Werbungskosten 2001 §1 Z7; EStG 1988 §25 Abs1 Z1 litc.
EMP-003,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z2 litb; EStG 1988 §25 Abs1 Z3 litb; EStG 1988 §25 Abs1 Z3 litd.
EMP-004,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs2; EStG 1988 §20 Abs1 Z5 lite; EStG 1988 §20 Abs1; EStG 1988 §20 Abs1 Z2 lite; EStG 1988 §20 Abs2 Z1.
EMP-005,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §41; EStG 1988 §25; EStG 1988 §41 Abs2; EStG 1988 §25 Abs1; EStG 1988 §25 Abs1 Z1 lita.
EMP-006,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ErwachsenenbildungFG 1973; Abgeltung von Lehr- und Prüfungstätigkeiten 1974 §2 Abs1; Abgeltung von Lehr- und Prüfungstätigkeiten 1974 §2 Abs2 lita; EStG 1988 Bewertung bestimmter Sachbezüge 2002; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1.
EMP-007,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001; DurchschnittssatzV Werbungskosten 2001 §1; EStG 1988 §20 Abs2; DurchschnittssatzV Werbungskosten 2001 §1 Z7; DurchschnittssatzV Werbungskosten 2001 §5.
EMP-008,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001 §5; EStG 1988 §47 Abs1; EStG 1988 §47 Abs2; EStG 1988 §41 Abs2.
EMP-009,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs2; EStG 1988 Bewertung bestimmter Sachbezüge 2002 Art1 §4; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs1; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §4 Abs3.
EMP-010,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §25 Abs1 Z2 litb; EStG 1988 §25 Abs1 Z1.
EMP-011,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Arbeiter Hotelgewerbe Gastgewerbe Pkt7 litb Sondervereinbarung(Alternativlohnsystem); KollV Angestellte und Lehrlinge Handelsbetriebe; GewO 1994 §366 Abs1 Z1; GewO 1994 §39 Abs2; GewO 1994 §1 Abs2.
EMP-012,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §20 Abs1 Z5 lite; EStG 1988 §20 Abs1 Z2 lite; EStG 1988 §20 Abs1 Z7; 62011CJ0395 BLV Wohn- und Gewerbebau VORAB; EStG 1988 §20 Abs1 Z2 litd.
EMP-013,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs2; EStG 1988 §25 Abs1; EStG 1988 §25 Abs1 Z1 lita; EStG 1988 §25 Abs1 Z2 lita; DurchschnittssatzV Werbungskosten 2001.
EMP-014,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001; EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z1 litb; EStG 1988 §25 Abs1 Z2 litb; EStG 1988 §25 Abs2.
EMP-015,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: KollV Angestellte und Lehrlinge Handelsbetriebe; ASVG §49 Abs4; ASVG §49 Abs3 Z18 lita; ASVG §49 Abs1; ASVG §49 Abs3.
EMP-016,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: AlVG 1977 §45 Abs3; AlVG 1977 §23 Abs1 lita; AlVG 1977 §50 Abs1; AlVG 1977 §45; AlVG 1977 §41 Abs5.
EMP-017,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001; DurchschnittssatzV Werbungskosten 2001 §1 Z7; DurchschnittssatzV Werbungskosten 2001 §5; DurchschnittssatzV Werbungskosten 2001 §1 Z9.
EMP-018,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs2; EStG 1988 §25 Abs1 Z3 litd; EStG 1988 §25 Abs1 Z3 litc; EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z3 litf.
EMP-019,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 §25 Abs1 Z1 litc; EStG 1988 §25 Abs1 Z3 litd; EStG 1988 §25 Abs1 Z1; EStG 1988 §25 Abs2; EStG 1988 §25 Abs1 Z1 litb.
EMP-020,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: DurchschnittssatzV Werbungskosten 2001 §1; DurchschnittssatzV Werbungskosten 2001 §1 Z7; DurchschnittssatzV Werbungskosten 2001; DurchschnittssatzV Werbungskosten 2001 §1 Z9; DurchschnittssatzV Werbungskosten 2001 §5.
EMP-021,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993; EStG 1988 Bewertung bestimmter Sachbezüge 2002; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §3; EStG 1988 Bewertung bestimmter Sachbezüge 1992 1993 §4; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §3 Abs2.
EMP-022,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: PauschV Aufwandsentschädigung 2002 §1; PauschV Aufwandsentschädigung 2002 §1 Z3; PauschV Aufwandsentschädigung Erwachsenenbildung 1999 §1; PauschV Aufwandsentschädigung 2002 §2; 31972R0574 WanderarbeitnehmerV DV.
EMP-023,Nach sorgfältiger Prüfung Ihres Falles verweise ich auf die folgenden Paragraphen: ASVG §49; ASVG §49 Abs1; ASVG §49 Abs2; ASVG §49 Abs4; PauschV Aufwandsentschädigung 2002 §1.
