id,instruction
CORP-TAX-056,"(a) Bei konzernfremdem Verkäufer sind Finanzierungszinsen grundsätzlich als Betriebsausgaben abzugsfähig, soweit die Beteiligung dem Betriebsvermögen zuzuordnen ist. (b) Bei Finanzierung durch die Muttergesellschaft können die Zinsen ebenfalls abzugsfähig sein, allerdings ist die Zinsschrankenregel des § 4h EStG bzw. § 8a KStG zu beachten, die bei Überschreitung der Zinsschranke (Nettozinsaufwendungen > 3 Mio. Euro oder > 30% des Steuerergebnisses) zu einer Zinskürzung führt. (§ 4 Abs 1 EStG, § 4h EStG, § 8a KStG 1988)"
CORP-TAX-057,"Bei nur teilweise steuerpflichtigen Körperschaften können Betriebsausgaben nur insoweit abgezogen werden, als sie den steuerpflichtigen Einkünften zuzuordnen sind; Ausgaben für steuerfreie Tätigkeiten sind nicht abzugsfähig (§ 4 Abs 4a KStG 1988)."
CORP-TAX-058,"Bei einer nur teilweise steuerpflichtigen Körperschaft können Betriebsausgaben nur insoweit abgezogen werden, als sie den steuerpflichtigen Einkünften zuzuordnen sind; Ausgaben für steuerfreie oder nicht steuerpflichtige Tätigkeiten sind nicht abzugsfähig (§ 4 Abs 4a KStG 1988)."
CORP-TAX-059,"Nein, Strafen und Bußgelder, die von Gerichten oder Verwaltungsbehörden verhängt werden, sind nicht abzugsfähig, da sie gegen die öffentliche Ordnung verstoßen und daher nicht als Betriebsausgaben oder Werbungskosten anerkannt werden (§ 4 Abs 5 EStG 1988, § 8 Abs 3 KStG 1988)."
CORP-TAX-060,"Aufsichtsratsvergütungen sind beim Empfänger als Einkünfte aus selbstständiger Arbeit zu versteuern und unterliegen der Einkommensteuer sowie der Sozialversicherung, wobei eine Pauschalierung der Sozialversicherungsbeiträge möglich ist (§ 2 Abs 3 EStG 1988, § 4 Abs 4 Z 1 EStG 1988). Für die abgebende Gesellschaft sind diese Aufwendungen als Betriebsausgaben abzugsfähig, sofern sie angemessen sind (§ 4 Abs 1 KStG 1988)."
TAX-INTL-001,"Nein, die bloße Anmietung einer unbewohnbaren Wohnung in Wien begründet keine unbeschränkte Steuerpflicht in Österreich, da für die Begründung einer Betriebsstätte oder eines Wohnsitzes eine tatsächliche Nutzung erforderlich ist; entscheidend ist, ob die Person tatsächlich in Österreich wohnt oder sich dort aufhält, nicht nur eine Wohnung mietet (§ 1 Abs 1 EStG 1988, § 98 Abs 1 BAO)."
TAX-INTL-002,"Ja, der italienische Investor ist in Österreich nur beschränkt steuerpflichtig, da er weder Wohnsitz noch gewöhnlichen Aufenthalt im Inland hat, aber Einkünfte aus österreichischen Grundstücken erzielt, die der beschränkten Steuerpflicht unterliegen (§ 98 Abs 1 Z 1 EStG 1988, § 6 Abs 1 Z 1 KStG 1988)."
TAX-INTL-003,"Ja, durch den siebenmonate dauernden Aufenthalt ohne feste Wohnung in Österreich entsteht eine unbeschränkte Steuerpflicht, da die Voraussetzung des Aufenthalts von mehr als sechs Monaten erfüllt ist. (§ 1 Abs 1 Z 2 EStG 1988)"
TAX-INTL-004,"Nein, die bloße Verfügung über eine Wohnung führt nicht automatisch zur unbeschränkten Steuerpflicht; entscheidend ist vielmehr, ob die Person tatsächlich einen Mittelpunkt der Lebensinteressen im Inland hat oder sich gewöhnlich dort aufhält – bei nur 50 Tagen jährlicher Nutzung liegt typischerweise weder das eine noch das andere vor. (§ 1 Abs 1 EStG 1988, § 98 BAO)"
TAX-INTL-005,"Ja, der Österreicher behält grundsätzlich einen inländischen Wohnsitz, da seine Ehefrau und sein minderjähriges Kind in der Wiener Wohnung leben und diese damit weiterhin als Familienheim zur Verfügung steht, was eine Betriebsstätte des Wohnsitzes darstellt. (§ 1 Abs 3 Z 2 EStG 1988, § 98 Abs 1 Z 2 BAO)"
TAX-INTL-006,"Eine leerstehende, unmöblierte und nicht bewohnbar gehaltene Wohnung begründet keinen Wohnsitz, da für die Wohnsitzbestellung eine tatsächliche Verfügungsmöglichkeit über die Wohnung erforderlich ist und diese durch die fehlende Bewohnbarkeit nicht gegeben ist. (§ 27 Abs 1 ABG 1991)"
TAX-INTL-007,"Ein inländischer Wohnsitz kann auch durch ein Wohnmobil begründet werden, wenn der Nomade sich mit der Absicht, sich dort dauernd aufzuhalten, in Österreich aufhält und tatsächlich eine räumliche Unterkunft zur Verfügung hat – die bloße Mobilität des Wohnplatzes ist unschädlich, solange die Verfügungsmacht über die Unterkunft besteht (§ 1 Abs 3 Z 1 EStG 1988). Entscheidend ist nicht die Art der Unterkunft, sondern ob eine tatsächliche Betriebsstätte mit Daueraufenthaltsabsicht vorliegt (§ 98 Abs 1 BAO)."
TAX-INTL-008,"Ja, die Studentin behält einen inländischen Wohnsitz in Graz, da sie dort jederzeit über ein verfügbares Zimmer im Elternhaus verfügt und wirtschaftlich von den Eltern abhängig ist – die bloße Tatsache der Unterkunft im Ausland während des Studiums führt nicht zum Verlust der inländischen Wohnsitzqualität, wenn eine ständige Rückkehrmöglichkeit besteht (§ 1 Abs 3 Z 1 EStG 1988, Abschnitt 1 Abs 3 EStG-Richtlinien)."
TAX-INTL-009,"Nein, ein tägliches Pendeln ohne Absicht, sich in Österreich niederzulassen, begründet keinen gewöhnlichen Aufenthalt, da dieser eine räumliche Komponente (tatsächliche Anwesenheit) und eine zeitliche Komponente (Dauer und Regelmäßigkeit mit Absicht der Niederlassung) erfordert; bloße Erwerbstätigkeit ohne Wohnsitz genügt nicht (§ 1 Abs 1 EStG 1988, § 5 Abs 1 EStG 1988)."
TAX-INTL-010,"Ja, durch regelmäßige Übernachtungen von Montag bis Donnerstag kann sich ein gewöhnlicher Aufenthalt in Österreich begründen, wenn die Gesamtumstände (Dauer, Regelmäßigkeit und Absicht) darauf hindeuten, dass der Mittelpunkt der Lebensinteressen nach Österreich verlagert wird; dies führt zur unbeschränkten Steuerpflicht in Österreich. (§ 2 Abs 1 EStG 1988, Abgabenordnung 1997 – Aufenthaltsort-Regelung)"
TAX-INTL-011,"Nein, kurzfristige Auslandsaufenthalte unterbrechen den gewöhnlichen Aufenthalt in Österreich nicht automatisch, solange die Person ihre Lebensinteressen weiterhin überwiegend in Österreich hat und die Auslandsaufenthalte nur vorübergehend sind. Entscheidend ist die Gesamtwürdigung aller Umstände, insbesondere wo sich der Mittelpunkt der Lebensinteressen befindet. (§ 1 Abs 1 Z 1 EStG 1988, Abgabenänderungsgesetz 2005 – Änderung der Betriebsstättendefinition)"
TAX-INTL-012,"Ja, für das Zuzugsjahr sind grundsätzlich zwei Steuerabschnitte zu unterscheiden: Der Zeitraum der beschränkten Steuerpflicht (Deutschland) und der Zeitraum der unbeschränkten Steuerpflicht (Österreich ab Zuzug), wobei die Einkünfte nach dem Ort ihrer Entstehung und dem Besteuerungszeitraum zuzuordnen sind (§ 1 Abs 1 und Abs 4 EStG 1988, § 98 Abs 1 EStG 1988)."
TAX-INTL-013,"Ja, für die österreichische Einkommensteuer ist der Zeitpunkt des tatsächlichen Zuflusses entscheidend, nicht der Zeitpunkt der Leistung oder Vereinbarung, weshalb ein vor dem Umzug verdientes, aber danach ausbezahltes Bonus-Einkommen grundsätzlich als österreichisches Einkommen erfasst wird. (§ 4 Abs 4 EStG 1988, § 1 Abs 1 EStG 1988)"
TAX-INTL-014,"Nein, ausländische Einkünfte, die vor dem Zuzug nach Österreich zugeflossen sind, unterliegen nicht der österreichischen Besteuerung, da die unbeschränkte Steuerpflicht erst mit dem Zuzug beginnt und keine Rückwirkung auf frühere Einkünfte hat. (§ 1 Abs 1 EStG 1988, § 98 BAO)"
TAX-INTL-015,"Ja, die Aufgabe des inländischen Wohnsitzes kann Wegzugsbesteuerung auslösen, wenn der Steuerpflichtige dadurch die unbeschränkte Steuerpflicht in Österreich verliert und bestimmte Vermögenswerte betroffen sind. Die Wegzugsbesteuerung erfasst insbesondere stille Reserven in Betriebsstätten und Anteile an Kapitalgesellschaften, die nach dem Wegzug nicht mehr der österreichischen Besteuerung unterliegen (§ 5 Abs 1 EStG 1988, § 8 Abs 3 KStG 1988)."
TAX-INTL-016,"Ja, unbeschränkte Steuerpflicht kann trotz Unterschreitung der 70-Tage-Grenze entstehen, wenn die Person sich insgesamt mindestens 183 Tage im Kalenderjahr in Österreich aufhält oder ihr Lebensmittelpunkt (Wohnung, Familie, wirtschaftliche Interessen) hier liegt – dabei zählen alle Aufenthaltstage (dokumentierte Wohnung, Mietappartement, Hotels), nicht nur die in der Zweitwohnung. (§ 1 Abs 1 EStG 1988, § 98 BAO)"
TAX-INTL-017,"Nein, ein Saisonarbeiter mit nur vier Monaten Aufenthalt begründet keinen gewöhnlichen Aufenthalt in Österreich, da dieser eine Absicht der Niederlassung für mindestens ein Jahr oder tatsächliche Anwesenheit von mindestens 183 Tagen im Kalenderjahr voraussetzt (§ 1 Abs 3 EStG 1988, § 5 Abs 7 EStG 1988)."
TAX-INTL-018,"Die unbeschränkte Steuerpflicht tritt nicht rückwirkend ein, sondern ab dem Zeitpunkt, in dem die Voraussetzungen erfüllt sind – also ab dem Tag, an dem sich der Saisonarbeiter länger als sechs Monate in Österreich aufhält (§ 1 Abs 1 EStG 1988). Für die davor liegende Zeit bleibt die beschränkte Steuerpflicht bestehen, sofern keine anderen Anknüpfungspunkte wie Betriebsstätte oder Arbeitsstätte gegeben sind (§ 1 Abs 4 EStG 1988)."
TAX-INTL-019,"Nein, der kanadische Arbeitnehmer wird nicht automatisch ab Februar 2026 unbeschränkt steuerpflichtig, sondern erst dann, wenn er sich insgesamt mehr als 183 Tage im Kalenderjahr in Österreich aufhält oder sein Lebensmittelpunkt hier liegt (§ 1 Abs 1 EStG 1988). Bei einer achtmonatigen Anwesenheit ab Februar ist die 183-Tage-Grenze zwar voraussichtlich überschritten, doch entscheidend ist die tatsächliche Aufenthaltsdauer im jeweiligen Kalenderjahr 2026 und ob die Voraussetzungen der unbeschränkten Steuerpflicht erfüllt sind (§ 1 Abs 1 EStG 1988)."
TAX-INTL-020,"Ja, die beschränkte Steuerpflicht endet grundsätzlich mit dem Wegfall der inländischen Einkünfte, da die Steuerpflicht des Nichtinländers nur für diese Einkünfte besteht und an deren Vorhandensein gebunden ist (§ 98 Abs 1 EStG 1988, § 8 Abs 3 KStG 1988)."
TAX-INTL-021,"Nein, eine solche Antragsmöglichkeit existiert nicht im österreichischen Steuerrecht. Eine Person ohne Wohnsitz oder gewöhnlichen Aufenthaltsort in Österreich ist beschränkt steuerpflichtig und bleibt dies unabhängig von der Höhe der österreichischen Einkünfte; lediglich die Besteuerung beschränkt sich auf die österreichischen Einkommen (§ 1 Abs 1 und Abs 4 EStG 1988, § 1 Abs 1 KStG 1988)."
TAX-INTL-022,"Nein, die 90%-Quote ist eine zwingende Voraussetzung für den Antrag nach § 1 Abs. 4 EStG 1988, sodass eine Unterschreitung dieser Quote – unabhängig von der absoluten Höhe der Auslandseinkünfte – zum Ausschluss der Optionsmöglichkeit führt (§ 1 Abs. 4 EStG 1988). Die bloße Geringfügigkeit der Auslandseinkünfte von 10.000 Euro ändert nichts an dieser Regelung."
TAX-INTL-023,"Nein, die bloße Staatsangehörigkeit eines Drittstaates schließt die Behandlung als unbeschränkt Steuerpflichtiger nicht aus, da § 1 Abs. 4 EStG 1988 auf den Ort der Betriebsstätte oder Geschäftsleitung abstellt und nicht auf die Nationalität, wobei allerdings die tatsächliche Substanz in Österreich gegeben sein muss. (§ 1 Abs. 4 EStG 1988)"
TAX-INTL-024,"Ja, die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte muss nachgewiesen werden, da die Finanzbehörde zur Überprüfung der Voraussetzungen für die Gewährung der Befreiung von der Einkommensteuerpflicht eine vollständige Darlegung der Einkommensverhältnisse benötigt. Der Nachweis erfolgt typischerweise durch ausländische Steuerbescheide, Einkommenserklärungen oder andere geeignete Dokumentation des Auslandseinkünfte (§ 1 Abs. 4 EStG 1988, § 90 BAO)."
TAX-INTL-025,"Nein, die beschränkte Steuerpflicht eines in Polen ansässigen Steuerpflichtigen erstreckt sich in Österreich nicht auf das gesamte Welteinkommen, sondern nur auf inländische Einkünfte, die aus österreichischen Quellen stammen, wie beispielsweise Einkünfte aus österreichischen Grundstücken, österreichischen Betriebsstätten oder österreichischen Kapitalvermögen. (§ 1 Abs 4 EStG 1988, § 1 Abs 4 KStG 1988)"
TAX-INTL-026,"Ein beschränkt Steuerpflichtiger kann den Familienbonus Plus und den Alleinverdienerabsetzbetrag grundsätzlich nur beanspruchen, wenn er über einkünfte aus österreichischen Quellen verfügt und die persönlichen Voraussetzungen erfüllt sind; allerdings ist die Inanspruchnahme auf die in Österreich steuerpflichtigen Einkünfte beschränkt (§ 1 Abs 4 EStG 1988, § 2 Abs 5 EStG 1988, § 33 Abs 5 EStG 1988)."
TAX-INTL-027,"Ja, beschränkt Steuerpflichtige können Sonderausgaben grundsätzlich nur insoweit geltend machen, als sie einen Bezug zu ihren österreichischen Einkünften aufweisen oder unmittelbar mit der Erzielung von Inlandseinkünften verbunden sind. (§ 2 Abs 2 EStG 1988, § 9 EStG 1988)"
TAX-INTL-028,"Beschränkt Steuerpflichtige unterliegen in Österreich keinem gesetzlichen Zuschlag zum Einkommen; sie werden nach den gleichen Steuersätzen besteuert wie unbeschränkt Steuerpflichtige, allerdings nur auf ihre österreichischen Einkünfte. (§ 1 Abs 1 und 2 EStG 1988, § 98 EStG 1988)"
TAX-INTL-029,"Außergewöhnliche Belastungen nach § 34 und § 35 EStG 1988 sind bei beschränkter Steuerpflicht grundsätzlich nicht anwendbar, da diese Regelungen nur für unbeschränkt Steuerpflichtige gelten und an die Gesamteinkünfte anknüpfen (§ 1 Abs 1 EStG 1988). Beschränkt Steuerpflichtige können nur Werbungskosten und Betriebsausgaben bei ihren österreichischen Einkünften geltend machen (§ 1 Abs 4 EStG 1988)."
TAX-INTL-030,"Ja, ein beschränkt steuerpflichtiger Arbeitnehmer mit österreichischen Einkünften von mehr als 730 Euro (neben Arbeitslohn) ist zur Veranlagung verpflichtet, da die Freigrenze des § 102 Abs 1 EStG 1988 überschritten wird und somit eine Einkommensteuererklärung abzugeben ist (§ 102 Abs 1 EStG 1988)."
TAX-INTL-031,"Ja, eine Veranlagung ist vorgesehen, da bei mehreren Dienstverhältnissen mit getrennter Lohnversteuerung eine Jahresveranlagung durchgeführt werden muss, um eine sachgerechte Besteuerung sicherzustellen und mögliche Steuervergünstigungen (wie Freibeträge) korrekt zu berücksichtigen. (§ 227 Abs 1 BAO, § 98 Abs 1 EStG 1988)"
TAX-INTL-032,"Ja, ein beschränkt Steuerpflichtiger kann veranlagt werden, wenn er inländische Einkünfte bezieht, auch wenn von diesen keine Lohnsteuer, KESt oder Abzugsteuer nach §§ 99-101 EStG 1988 vorzunehmen ist, da die Veranlagungspflicht unabhängig von der tatsächlichen Steuereinbehaltung besteht und sich aus dem Vorliegen von Einkünften aus österreichischen Quellen ergibt (§ 1 Abs 4 EStG 1988, § 41 Abs 1 Z 1 EStG 1988)."
TAX-INTL-033,"Nein, beschränkt lohnsteuerpflichtige Arbeitnehmer erhalten grundsätzlich keine Absetzbeträge (wie Arbeitnehmer-Absetzbeträge oder Sonderausgaben-Absetzbeträge), da diese nur unbeschränkt Steuerpflichtigen zustehen, die ihre gesamten Einkünfte in Österreich versteuern müssen. (§ 1 Abs 1 EStG 1988, § 98 EStG 1988)"
TAX-INTL-034,"Nein, der Arbeitgeber kann diese Werbungskosten nicht beim Lohnsteuerabzug berücksichtigen, da die Lohnsteuer auf die Bruttobezüge zu berechnen ist und Werbungskosten erst in der Einkommensteuerveranlagung des Arbeitnehmers geltend gemacht werden können; für beschränkt steuerpflichtige Arbeitnehmer gilt dies entsprechend, wobei die Veranlagung nach § 99 Abs. 1 Z 1 EStG 1988 erfolgt. (§ 98 Abs. 1 EStG 1988, § 207 EStG 1988)"
TAX-INTL-035,"Die beschränkte Steuerpflicht beginnt mit dem Wegfall des österreichischen Wohnsitzes oder des Mittelpunkts der Lebensinteressen, nicht bereits mit der bloßen Aufgabe des Wohnsitzes, sondern erst wenn die Voraussetzungen des § 98 Abs 1 BAO erfüllt sind – entscheidend ist, dass bei Vorliegen von Inlandseinkünften die beschränkte Steuerpflicht für diese Einkünfte dann automatisch eintritt. (§ 98 Abs 1 BAO, § 1 Abs 2 EStG 1988)"
TAX-INTL-036,"Bei Einkünften aus einem Staat mit Doppelbesteuerungsabkommen (DBA) ist der österreichische Steuerpflichtige grundsätzlich in Österreich mit seinen Welteinkünften steuerpflichtig, kann aber Anrechnung oder Befreiung der ausländischen Steuern nach Maßgabe des anwendbaren DBA in Anspruch nehmen (§ 1 Abs 1 EStG 1988, § 1 Abs 1 KStG 1988). Die konkrete Behandlung richtet sich nach den Bestimmungen des jeweiligen DBA und der österreichischen Durchführungsgesetze, wobei das Finanzamt die Anrechnung oder Befreiung bei der Veranlagung berücksichtigt."
TAX-INTL-037,"Ja, das Doppelbesteuerungsabkommen (DBA) dient primär der Vermeidung der wirtschaftlichen Doppelbesteuerung derselben Einkünfte bei zwei Staaten durch Regelungen zur Aufteilung der Besteuerungsrechte und durch Entlastungsmethoden wie Anrechnung oder Freistellung (§ 1 Abs 1 und 2 des Außensteuergesetzes 1988 – AStG, sowie die jeweiligen DBA-Bestimmungen)."
TAX-INTL-038,"Die Befreiungsmethode bedeutet, dass Auslandseinkünfte eines in Österreich ansässigen Steuerpflichtigen von der österreichischen Besteuerung befreit sind, wenn sie im Ausland bereits besteuert wurden und Österreich aufgrund eines Doppelbesteuerungsabkommens auf sein Besteuerungsrecht verzichtet. Das Einkommen wird bei der Ermittlung des Steuersatzes berücksichtigt (Progressionsvorbehalt), aber nicht selbst besteuert. (§ 2 Abs 1 EStG 1988, Doppelbesteuerungsabkommen)"
TAX-INTL-039,"Die Anrechnungsmethode ermöglicht es in Österreich ansässigen Steuerpflichtigen, im Ausland gezahlte Steuern auf ihre österreichische Einkommensteuer anzurechnen, um Doppelbesteuerung zu vermeiden – die anrechenbare Steuer ist jedoch auf die österreichische Steuer auf diese Einkünfte begrenzt (§ 2 Abs 5 EStG 1988, § 8 Abs 3 KStG 1988)."
TAX-INTL-040,"Nein, ausländische Einkünfte werden nach dem Steuerrecht des Landes ermittelt, in dem sie entstanden sind, und müssen dann in Österreich nach österreichischem Steuerrecht bewertet und in die Steuererklärung eingeordnet werden – es gilt also das Quellenlandprinzip für die Ermittlung und das österreichische Recht für die Besteuerung. (§ 1 Abs 1 EStG 1988, § 98 Abs 1 EStG 1988)"
TAX-INTL-041,"Ja, Auslandseinkünfte müssen bei der österreichischen Besteuerung nach österreichischen Einkommensermittlungsvorschriften ermittelt werden, unabhängig davon, welche Befreiungen oder Abschreibungen das ausländische Steuerrecht vorsieht – es gilt das Prinzip der einheitlichen Gewinnermittlung nach österreichischem Recht (§ 4 Abs 1 EStG 1988, § 5 KStG 1988). Allerdings können Doppelbesteuerungsabkommen Ausnahmen vorsehen und zu einer Anrechnung ausländischer Steuern führen (§ 2 Abs 5 EStG 1988)."
